mtknr;abschl;stg;pversion;psem;pnr;pltxt1
b7d66fd34fc554b6894d4446d893f5d8;84;BB;192;20242;17240;Schalung und Rüstung
71da33cf5007afa3c651d52c5dc719e7;84;BB;192;20242;17240;Schalung und Rüstung
22a514186dafc575ed19ed357ef155cd;84;BB;192;20242;17240;Schalung und Rüstung
44fc67e31d828c0274b878f5c55afd44;84;BB;192;20242;17240;Schalung und Rüstung
a60646e514b0d0095b5ddbd4e6295de8;84;BB;192;20242;17240;Schalung und Rüstung
24f8a559b68899e4dd14885dd35897b1;84;BB;192;20242;17240;Schalung und Rüstung
904503f3440cc2784611e59909816ee0;84;BB;192;20242;17260;Betoninstandsetzung
353b35550d110baa5f2f249da14b8c3d;84;BB;192;20242;17260;Betoninstandsetzung
ad792137db0234737f7ad6905e57d69b;84;BB;192;20242;17260;Betoninstandsetzung
cdbc21974d61c0114848c5e5f0320bba;84;BB;192;20242;17260;Betoninstandsetzung
6e5f31b293f8091f40c64a6d4531c4a3;84;BB;192;20242;17260;Betoninstandsetzung
7195058e72418f01d67cab9a11d30d7b;84;BB;192;20242;17260;Betoninstandsetzung
a2f2bb2c21ee6b28b678d62d487feb82;84;BB;192;20242;17260;Betoninstandsetzung
39dcf413aedf3e792d9069c19f584cfb;84;BB;192;20242;17260;Betoninstandsetzung
342db422fe6a652fb0f2fdb4d0d925af;84;BB;192;20242;17260;Betoninstandsetzung
d32b57e0113e4f7522c4088decff3f71;84;BB;192;20242;17260;Betoninstandsetzung
08491e00dec470e98d2e472ae7221367;84;BB;192;20242;17260;Betoninstandsetzung
28dbdd9560b48002a0746b7e8c0450ea;84;BB;192;20242;17260;Betoninstandsetzung
454dfd164f2ef1cbbb46d7e58f32f4d4;84;BB;192;20242;17260;Betoninstandsetzung
70798ba582e4562e8733600716da98da;84;BB;192;20242;17260;Betoninstandsetzung
e7aa4125d6b8a5f10c60926346a21693;84;BB;192;20242;17260;Betoninstandsetzung
3373db06fe406a4e63b3324749a4f636;84;BB;192;20242;17260;Betoninstandsetzung
f0a52bdda001f72b883e189b21c3996c;84;BB;192;20242;17260;Betoninstandsetzung
7cadaf19a6068826bb80803d1e4e070a;84;BB;192;20242;17260;Betoninstandsetzung
102c817f8b3b06e9e0a0950d40560a7b;84;BB;192;20242;17260;Betoninstandsetzung
1319a0f9826788091e8fbf978c38cf16;84;BB;192;20242;17260;Betoninstandsetzung
764906ab1d4ea4b294971a0768155e6b;84;BB;192;20242;17260;Betoninstandsetzung
57b259ed0e47768438857961767fccc7;84;BB;192;20242;17260;Betoninstandsetzung
853a4975b94ad39964e18be9b4c74c84;84;BB;192;20242;17260;Betoninstandsetzung
44194f679101d7d0e5f5e6e54fe2b758;84;BB;192;20242;17260;Betoninstandsetzung
23863741e58cf7d2ca3403fc56287ad9;84;BB;192;20242;17260;Betoninstandsetzung
d94e6a62ad759856759532dd0c5c1394;84;BB;192;20242;17260;Betoninstandsetzung
f3345cc3fb1f7fc423fc999364a05236;84;BB;192;20242;17260;Betoninstandsetzung
72df379b2bb069e8666022529e51cb9c;84;BB;192;20242;17260;Betoninstandsetzung
d5c0c0967dd15da19a4428c8d304e010;84;BB;192;20242;17260;Betoninstandsetzung
fc3847d53272910c55bde07ade379824;84;BB;192;20242;17260;Betoninstandsetzung
b7e74aa16f1c4a0c0b84cb7aa5b687b1;84;BB;192;20242;17260;Betoninstandsetzung
ce7c929af7115ddee85434402f4bd2fd;84;BB;192;20242;17260;Betoninstandsetzung
55b52a10fad43c3484bca23fbf089f67;84;BB;192;20242;17260;Betoninstandsetzung
f1d478add751498b5ea8a6f827cad4b4;84;BB;192;20242;17260;Betoninstandsetzung
cd7839bb63ca802bcd7aaf6e755054a7;84;BB;192;20242;17260;Betoninstandsetzung
09792a78fa73ddef84b11c9f5c50401f;84;BB;192;20242;17260;Betoninstandsetzung
4a0383d70890c172085e75ee5607a1d7;84;BB;192;20242;17260;Betoninstandsetzung
71da33cf5007afa3c651d52c5dc719e7;84;BB;192;20242;17260;Betoninstandsetzung
22a514186dafc575ed19ed357ef155cd;84;BB;192;20242;17260;Betoninstandsetzung
8541a84308381aff8d0ba55cd70c846e;84;BB;192;20242;17260;Betoninstandsetzung
c8b333a8a719288be67514a7b8c97223;84;BB;192;20242;17260;Betoninstandsetzung
dbe4cdd44227e72dbae2d3f75fbc53a4;84;BB;192;20242;17260;Betoninstandsetzung
fdf9722d9089aa4e1a1bb9f5a3af9da1;84;BB;192;20242;17270;Nachhaltigkeitsmanagement
ffebe10c084a2f0877fcd944b6d025d9;84;BB;192;20242;17270;Nachhaltigkeitsmanagement
cc433db1658d1bb8b8c87454bb660183;84;BB;192;20242;17270;Nachhaltigkeitsmanagement
366071a1f5fbe6ec1f8019c503a0e43d;84;BB;192;20242;17270;Nachhaltigkeitsmanagement
cdbc21974d61c0114848c5e5f0320bba;84;BB;192;20242;17270;Nachhaltigkeitsmanagement
0e7a7f2b56bf5ee8893bd77c14f9ac6a;84;BB;192;20242;17270;Nachhaltigkeitsmanagement
4b42b5342941936b060cf512fe0db834;84;BB;192;20242;17270;Nachhaltigkeitsmanagement
7195058e72418f01d67cab9a11d30d7b;84;BB;192;20242;17270;Nachhaltigkeitsmanagement
c6367856668a087311784d698e8259d8;84;BB;192;20242;17270;Nachhaltigkeitsmanagement
30b9437b4524e2b206d091bcdb7d2504;84;BB;192;20242;17270;Nachhaltigkeitsmanagement
30da1104a776b5a60066f8b4aa2fa791;84;BB;192;20242;17270;Nachhaltigkeitsmanagement
9f53662fb8fcff9986120ae3c915e491;84;BB;192;20242;17270;Nachhaltigkeitsmanagement
4a04ff8e33afdc09ae854ecfc84263b2;84;BB;192;20242;17270;Nachhaltigkeitsmanagement
bd80a4562611a9706bfaba81e26216bb;84;BB;192;20242;17270;Nachhaltigkeitsmanagement
aa44226127370d9227963b23535bdf91;84;BB;192;20242;17270;Nachhaltigkeitsmanagement
57b259ed0e47768438857961767fccc7;84;BB;192;20242;17270;Nachhaltigkeitsmanagement
e09bf475b6b6c2dbfe079ffb653286f3;84;BB;192;20242;17270;Nachhaltigkeitsmanagement
7d14a7bdd867be08c9b7858535cb49c7;84;BB;192;20242;17270;Nachhaltigkeitsmanagement
7edf61c13df4e8a133d1157f11d147f1;84;BB;192;20242;17270;Nachhaltigkeitsmanagement
71da33cf5007afa3c651d52c5dc719e7;84;BB;192;20242;17270;Nachhaltigkeitsmanagement
a60646e514b0d0095b5ddbd4e6295de8;84;BB;192;20242;17270;Nachhaltigkeitsmanagement
455881b5a6ea2bf5d85c150d46c279ba;84;BB;192;20242;17270;Nachhaltigkeitsmanagement
24f8a559b68899e4dd14885dd35897b1;84;BB;192;20242;17270;Nachhaltigkeitsmanagement
084887a2ce957b4fb3eec9ed5b3ff947;84;BB;192;20242;17270;Nachhaltigkeitsmanagement
231a009657489a8870dcc3d6c3b1ff61;84;BB;192;20242;17280;Betontechnologie
904503f3440cc2784611e59909816ee0;84;BB;192;20242;17280;Betontechnologie
353b35550d110baa5f2f249da14b8c3d;84;BB;192;20242;17280;Betontechnologie
4b42b5342941936b060cf512fe0db834;84;BB;192;20242;17280;Betontechnologie
08491e00dec470e98d2e472ae7221367;84;BB;192;20242;17280;Betontechnologie
ee85a74481f27e648acd20b77f159b24;84;BB;192;20242;17280;Betontechnologie
3373db06fe406a4e63b3324749a4f636;84;BB;192;20242;17280;Betontechnologie
7cadaf19a6068826bb80803d1e4e070a;84;BB;192;20242;17280;Betontechnologie
764906ab1d4ea4b294971a0768155e6b;84;BB;192;20242;17280;Betontechnologie
d94e6a62ad759856759532dd0c5c1394;84;BB;192;20242;17280;Betontechnologie
f3345cc3fb1f7fc423fc999364a05236;84;BB;192;20242;17280;Betontechnologie
f4a063498be063176850a02b0c5a2d8d;84;BB;192;20242;17280;Betontechnologie
f1d478add751498b5ea8a6f827cad4b4;84;BB;192;20242;17280;Betontechnologie
cd7839bb63ca802bcd7aaf6e755054a7;84;BB;192;20242;17280;Betontechnologie
09792a78fa73ddef84b11c9f5c50401f;84;BB;192;20242;17280;Betontechnologie
22a514186dafc575ed19ed357ef155cd;84;BB;192;20242;17280;Betontechnologie
8541a84308381aff8d0ba55cd70c846e;84;BB;192;20242;17280;Betontechnologie
75d60e0d6b88596baa390b60e03cf18d;84;BB;192;20242;18010;Brandschutz
dbe4cdd44227e72dbae2d3f75fbc53a4;84;BB;192;20242;601921010;Mathematik I
518cc235b68eb15c9fad34b4037aff16;84;BB;192;20242;601921011;Mathematik I
8782fac2a9715ee11021e8292b4d7973;84;BB;192;20242;601921011;Mathematik I
7073f2b4bf1dc3f67faa2e2485ed44ff;84;BB;192;20242;601921011;Mathematik I
d5dc86df2640edb0093d1b8cac64150c;84;BB;192;20242;601921011;Mathematik I
7eceb11c8d0eeee1e550d0223228ff52;84;BB;192;20242;601921011;Mathematik I
7d306da973f8332f40aa591f4040d758;84;BB;192;20242;601921011;Mathematik I
709be6702cd00602a11e4f5d7a860889;84;BB;192;20242;601921011;Mathematik I
cb069ae2938f135c743ffedf28fd55f8;84;BB;192;20242;601921011;Mathematik I
dbe4cdd44227e72dbae2d3f75fbc53a4;84;BB;192;20242;601921020;Mechanik I
36507898d52c37b55d423f4658679aec;84;BB;192;20242;601921021;Mechanik I
8782fac2a9715ee11021e8292b4d7973;84;BB;192;20242;601921021;Mechanik I
7073f2b4bf1dc3f67faa2e2485ed44ff;84;BB;192;20242;601921021;Mechanik I
95e8736800f8aa6013946f1d5fd73782;84;BB;192;20242;601921021;Mechanik I
3c22a69647469a60eb4c12e02758498e;84;BB;192;20242;601921021;Mechanik I
7d306da973f8332f40aa591f4040d758;84;BB;192;20242;601921021;Mechanik I
24644033bed31ddaa1cc23044cfd23d8;84;BB;192;20242;601921021;Mechanik I
709be6702cd00602a11e4f5d7a860889;84;BB;192;20242;601921021;Mechanik I
58afd417bd95c7099c56904e86c942e2;84;BB;192;20242;601921021;Mechanik I
5cbaf27aab3a4727ee98f90d215a74bb;84;BB;192;20242;601921021;Mechanik I
1d29564c9feddc495b68b8973c0551c0;84;BB;192;20242;601921021;Mechanik I
cb069ae2938f135c743ffedf28fd55f8;84;BB;192;20242;601921021;Mechanik I
91a52edcd642153705001c019d269274;84;BB;192;20242;601921021;Mechanik I
8ac8058c3fb13e1f729c53d321529c38;84;BB;192;20242;601921021;Mechanik I
5a2bae60835601f1f07732882afde5a8;84;BB;192;20242;601921030;Baustoffkunde I und Bauchemie
cb069ae2938f135c743ffedf28fd55f8;84;BB;192;20242;601921030;Baustoffkunde I und Bauchemie
dbe4cdd44227e72dbae2d3f75fbc53a4;84;BB;192;20242;601921030;Baustoffkunde I und Bauchemie
7d306da973f8332f40aa591f4040d758;84;BB;192;20242;601921050;Vermessungskunde
fcee6be37ed827660053ff2ed42fd52a;84;BB;192;20242;601921050;Vermessungskunde
dbe4cdd44227e72dbae2d3f75fbc53a4;84;BB;192;20242;601921050;Vermessungskunde
787c1d8867ef8f5b92ff2c49979b9509;84;BB;192;20242;601921060;Bauphysik
c3588b00ab6a4821be47403cdd8dec5f;84;BB;192;20242;601921060;Bauphysik
dbe4cdd44227e72dbae2d3f75fbc53a4;84;BB;192;20242;601921060;Bauphysik
76d1bb1e70feaf60e54a6cd61354f911;84;BB;192;20242;601921070;Wirtschaft und Management
3ab314a956474cdbb116a23b4c005b9c;84;BB;192;20242;601921070;Wirtschaft und Management
7715e4ae9f755ec90175caa23377aa29;84;BB;192;20242;601921070;Wirtschaft und Management
d90d4c25cc1dc6ef9d1ea6afdb4ad13a;84;BB;192;20242;601921070;Wirtschaft und Management
54126e8de3b35afd053ae65cea680a1d;84;BB;192;20242;601921070;Wirtschaft und Management
1a4fa61f965a02050357380c4cb8846e;84;BB;192;20242;601921070;Wirtschaft und Management
7073f2b4bf1dc3f67faa2e2485ed44ff;84;BB;192;20242;601921070;Wirtschaft und Management
7eceb11c8d0eeee1e550d0223228ff52;84;BB;192;20242;601921070;Wirtschaft und Management
7d306da973f8332f40aa591f4040d758;84;BB;192;20242;601921070;Wirtschaft und Management
fcee6be37ed827660053ff2ed42fd52a;84;BB;192;20242;601921070;Wirtschaft und Management
da119454f4f7960c15c19db188af8e55;84;BB;192;20242;601921070;Wirtschaft und Management
58afd417bd95c7099c56904e86c942e2;84;BB;192;20242;601921070;Wirtschaft und Management
1d29564c9feddc495b68b8973c0551c0;84;BB;192;20242;601921070;Wirtschaft und Management
3a91c9ada9994702a9aceb286536bfc4;84;BB;192;20242;601921070;Wirtschaft und Management
f98248333b41a6e3fdf1711d9de08285;84;BB;192;20242;601921070;Wirtschaft und Management
91a52edcd642153705001c019d269274;84;BB;192;20242;601921070;Wirtschaft und Management
dbe4cdd44227e72dbae2d3f75fbc53a4;84;BB;192;20242;601921070;Wirtschaft und Management
54126e8de3b35afd053ae65cea680a1d;84;BB;192;20242;601922010;Mathematik II
36507898d52c37b55d423f4658679aec;84;BB;192;20242;601922010;Mathematik II
8782fac2a9715ee11021e8292b4d7973;84;BB;192;20242;601922010;Mathematik II
7073f2b4bf1dc3f67faa2e2485ed44ff;84;BB;192;20242;601922010;Mathematik II
d5dc86df2640edb0093d1b8cac64150c;84;BB;192;20242;601922010;Mathematik II
95e8736800f8aa6013946f1d5fd73782;84;BB;192;20242;601922010;Mathematik II
f66ca0468b7dd2abddc87bed4ea1a28d;84;BB;192;20242;601922010;Mathematik II
b08e795eb8e97859fdd737ab91abeec6;84;BB;192;20242;601922010;Mathematik II
4085d758cbf94cbcb115b4e8e008fecf;84;BB;192;20242;601922010;Mathematik II
4bec61359f4d102ed85a19fa7c02f2ae;84;BB;192;20242;601922010;Mathematik II
787c1d8867ef8f5b92ff2c49979b9509;84;BB;192;20242;601922010;Mathematik II
bd2989a9cb7871159a78aba7ecd49361;84;BB;192;20242;601922010;Mathematik II
24644033bed31ddaa1cc23044cfd23d8;84;BB;192;20242;601922010;Mathematik II
5a2bae60835601f1f07732882afde5a8;84;BB;192;20242;601922010;Mathematik II
fcee6be37ed827660053ff2ed42fd52a;84;BB;192;20242;601922010;Mathematik II
b41415b510cfaab6a5399e402a58c364;84;BB;192;20242;601922010;Mathematik II
709be6702cd00602a11e4f5d7a860889;84;BB;192;20242;601922010;Mathematik II
ba4423e57270f41b504e2135ae36838a;84;BB;192;20242;601922010;Mathematik II
58afd417bd95c7099c56904e86c942e2;84;BB;192;20242;601922010;Mathematik II
c771bd9fbba6d4fc7a4ccdac485bc893;84;BB;192;20242;601922010;Mathematik II
c2b1a010be12597d822664848d088e14;84;BB;192;20242;601922010;Mathematik II
5cbaf27aab3a4727ee98f90d215a74bb;84;BB;192;20242;601922010;Mathematik II
c3588b00ab6a4821be47403cdd8dec5f;84;BB;192;20242;601922010;Mathematik II
1d29564c9feddc495b68b8973c0551c0;84;BB;192;20242;601922010;Mathematik II
3a91c9ada9994702a9aceb286536bfc4;84;BB;192;20242;601922010;Mathematik II
91a52edcd642153705001c019d269274;84;BB;192;20242;601922010;Mathematik II
550c7e58b4c3d134a4e2ac394fd488e2;84;BB;192;20242;601922010;Mathematik II
dbe4cdd44227e72dbae2d3f75fbc53a4;84;BB;192;20242;601922010;Mathematik II
8fd5e3a8f143fd359982ff482cd8dc77;84;BB;192;20242;601922020;Mechanik II
ac67975c666e72317b60024e45240c73;84;BB;192;20242;601922020;Mechanik II
3ab314a956474cdbb116a23b4c005b9c;84;BB;192;20242;601922020;Mechanik II
bfbf0bb5594e68ca2747e37dd5fedf47;84;BB;192;20242;601922020;Mechanik II
54126e8de3b35afd053ae65cea680a1d;84;BB;192;20242;601922020;Mechanik II
1a4fa61f965a02050357380c4cb8846e;84;BB;192;20242;601922020;Mechanik II
dbe4cdd44227e72dbae2d3f75fbc53a4;84;BB;192;20242;601922020;Mechanik II
99e3a1edfb80015c1b146d51cfac1546;84;BB;192;20242;601922021;Mechanik II
54498c42a5ab37e2a1742abf8733697d;84;BB;192;20242;601922021;Mechanik II
36507898d52c37b55d423f4658679aec;84;BB;192;20242;601922021;Mechanik II
7073f2b4bf1dc3f67faa2e2485ed44ff;84;BB;192;20242;601922021;Mechanik II
d5dc86df2640edb0093d1b8cac64150c;84;BB;192;20242;601922021;Mechanik II
95e8736800f8aa6013946f1d5fd73782;84;BB;192;20242;601922021;Mechanik II
f66ca0468b7dd2abddc87bed4ea1a28d;84;BB;192;20242;601922021;Mechanik II
b08e795eb8e97859fdd737ab91abeec6;84;BB;192;20242;601922021;Mechanik II
4085d758cbf94cbcb115b4e8e008fecf;84;BB;192;20242;601922021;Mechanik II
4bec61359f4d102ed85a19fa7c02f2ae;84;BB;192;20242;601922021;Mechanik II
787c1d8867ef8f5b92ff2c49979b9509;84;BB;192;20242;601922021;Mechanik II
bd2989a9cb7871159a78aba7ecd49361;84;BB;192;20242;601922021;Mechanik II
24644033bed31ddaa1cc23044cfd23d8;84;BB;192;20242;601922021;Mechanik II
a08c948eacedea6ed2afa297b14372c3;84;BB;192;20242;601922021;Mechanik II
079ff231cbc134c76b9b8fd2319bee83;84;BB;192;20242;601922021;Mechanik II
fcee6be37ed827660053ff2ed42fd52a;84;BB;192;20242;601922021;Mechanik II
709be6702cd00602a11e4f5d7a860889;84;BB;192;20242;601922021;Mechanik II
5a1a9dfd1bbf006e8ac44802bd3c927e;84;BB;192;20242;601922021;Mechanik II
ba4423e57270f41b504e2135ae36838a;84;BB;192;20242;601922021;Mechanik II
ee93f502b38059a2f8e169d5eca64ccf;84;BB;192;20242;601922021;Mechanik II
58afd417bd95c7099c56904e86c942e2;84;BB;192;20242;601922021;Mechanik II
27cd5f096d6ac9808530c4cf54a045fd;84;BB;192;20242;601922021;Mechanik II
c771bd9fbba6d4fc7a4ccdac485bc893;84;BB;192;20242;601922021;Mechanik II
c2b1a010be12597d822664848d088e14;84;BB;192;20242;601922021;Mechanik II
1d29564c9feddc495b68b8973c0551c0;84;BB;192;20242;601922021;Mechanik II
3a91c9ada9994702a9aceb286536bfc4;84;BB;192;20242;601922021;Mechanik II
f98248333b41a6e3fdf1711d9de08285;84;BB;192;20242;601922021;Mechanik II
91a52edcd642153705001c019d269274;84;BB;192;20242;601922021;Mechanik II
bfa58ad9a06336195a10b05ba2d6dbbe;84;BB;192;20242;601922021;Mechanik II
8ac8058c3fb13e1f729c53d321529c38;84;BB;192;20242;601922021;Mechanik II
518cc235b68eb15c9fad34b4037aff16;84;BB;192;20242;601922030;Baustoffkunde II
8fd5e3a8f143fd359982ff482cd8dc77;84;BB;192;20242;601922030;Baustoffkunde II
3ab314a956474cdbb116a23b4c005b9c;84;BB;192;20242;601922030;Baustoffkunde II
bfbf0bb5594e68ca2747e37dd5fedf47;84;BB;192;20242;601922030;Baustoffkunde II
7715e4ae9f755ec90175caa23377aa29;84;BB;192;20242;601922030;Baustoffkunde II
3bcd83f80f81ff7f411ba5278ef6aa2a;84;BB;192;20242;601922030;Baustoffkunde II
54126e8de3b35afd053ae65cea680a1d;84;BB;192;20242;601922030;Baustoffkunde II
99e3a1edfb80015c1b146d51cfac1546;84;BB;192;20242;601922030;Baustoffkunde II
36507898d52c37b55d423f4658679aec;84;BB;192;20242;601922030;Baustoffkunde II
8782fac2a9715ee11021e8292b4d7973;84;BB;192;20242;601922030;Baustoffkunde II
7073f2b4bf1dc3f67faa2e2485ed44ff;84;BB;192;20242;601922030;Baustoffkunde II
d5dc86df2640edb0093d1b8cac64150c;84;BB;192;20242;601922030;Baustoffkunde II
95e8736800f8aa6013946f1d5fd73782;84;BB;192;20242;601922030;Baustoffkunde II
f66ca0468b7dd2abddc87bed4ea1a28d;84;BB;192;20242;601922030;Baustoffkunde II
4bec61359f4d102ed85a19fa7c02f2ae;84;BB;192;20242;601922030;Baustoffkunde II
7d306da973f8332f40aa591f4040d758;84;BB;192;20242;601922030;Baustoffkunde II
5a2bae60835601f1f07732882afde5a8;84;BB;192;20242;601922030;Baustoffkunde II
fcee6be37ed827660053ff2ed42fd52a;84;BB;192;20242;601922030;Baustoffkunde II
b41415b510cfaab6a5399e402a58c364;84;BB;192;20242;601922030;Baustoffkunde II
709be6702cd00602a11e4f5d7a860889;84;BB;192;20242;601922030;Baustoffkunde II
5a1a9dfd1bbf006e8ac44802bd3c927e;84;BB;192;20242;601922030;Baustoffkunde II
ba4423e57270f41b504e2135ae36838a;84;BB;192;20242;601922030;Baustoffkunde II
58afd417bd95c7099c56904e86c942e2;84;BB;192;20242;601922030;Baustoffkunde II
c771bd9fbba6d4fc7a4ccdac485bc893;84;BB;192;20242;601922030;Baustoffkunde II
c2b1a010be12597d822664848d088e14;84;BB;192;20242;601922030;Baustoffkunde II
5cbaf27aab3a4727ee98f90d215a74bb;84;BB;192;20242;601922030;Baustoffkunde II
c3588b00ab6a4821be47403cdd8dec5f;84;BB;192;20242;601922030;Baustoffkunde II
1d29564c9feddc495b68b8973c0551c0;84;BB;192;20242;601922030;Baustoffkunde II
cb069ae2938f135c743ffedf28fd55f8;84;BB;192;20242;601922030;Baustoffkunde II
3a91c9ada9994702a9aceb286536bfc4;84;BB;192;20242;601922030;Baustoffkunde II
91a52edcd642153705001c019d269274;84;BB;192;20242;601922030;Baustoffkunde II
bfa58ad9a06336195a10b05ba2d6dbbe;84;BB;192;20242;601922030;Baustoffkunde II
dbe4cdd44227e72dbae2d3f75fbc53a4;84;BB;192;20242;601922030;Baustoffkunde II
518cc235b68eb15c9fad34b4037aff16;84;BB;192;20242;601922040;Geotechnik I
5a2a8b35c20798fa750c6bb85343ffe6;84;BB;192;20242;601922040;Geotechnik I
bfbf0bb5594e68ca2747e37dd5fedf47;84;BB;192;20242;601922040;Geotechnik I
36507898d52c37b55d423f4658679aec;84;BB;192;20242;601922040;Geotechnik I
8782fac2a9715ee11021e8292b4d7973;84;BB;192;20242;601922040;Geotechnik I
7073f2b4bf1dc3f67faa2e2485ed44ff;84;BB;192;20242;601922040;Geotechnik I
d5dc86df2640edb0093d1b8cac64150c;84;BB;192;20242;601922040;Geotechnik I
95e8736800f8aa6013946f1d5fd73782;84;BB;192;20242;601922040;Geotechnik I
f66ca0468b7dd2abddc87bed4ea1a28d;84;BB;192;20242;601922040;Geotechnik I
b08e795eb8e97859fdd737ab91abeec6;84;BB;192;20242;601922040;Geotechnik I
4085d758cbf94cbcb115b4e8e008fecf;84;BB;192;20242;601922040;Geotechnik I
4bec61359f4d102ed85a19fa7c02f2ae;84;BB;192;20242;601922040;Geotechnik I
3cbf087f578e6285580285c0056da40b;84;BB;192;20242;601922040;Geotechnik I
7d306da973f8332f40aa591f4040d758;84;BB;192;20242;601922040;Geotechnik I
24644033bed31ddaa1cc23044cfd23d8;84;BB;192;20242;601922040;Geotechnik I
5a2bae60835601f1f07732882afde5a8;84;BB;192;20242;601922040;Geotechnik I
fcee6be37ed827660053ff2ed42fd52a;84;BB;192;20242;601922040;Geotechnik I
b41415b510cfaab6a5399e402a58c364;84;BB;192;20242;601922040;Geotechnik I
709be6702cd00602a11e4f5d7a860889;84;BB;192;20242;601922040;Geotechnik I
5a1a9dfd1bbf006e8ac44802bd3c927e;84;BB;192;20242;601922040;Geotechnik I
c771bd9fbba6d4fc7a4ccdac485bc893;84;BB;192;20242;601922040;Geotechnik I
c2b1a010be12597d822664848d088e14;84;BB;192;20242;601922040;Geotechnik I
1d29564c9feddc495b68b8973c0551c0;84;BB;192;20242;601922040;Geotechnik I
f98248333b41a6e3fdf1711d9de08285;84;BB;192;20242;601922040;Geotechnik I
91a52edcd642153705001c019d269274;84;BB;192;20242;601922040;Geotechnik I
bfa58ad9a06336195a10b05ba2d6dbbe;84;BB;192;20242;601922040;Geotechnik I
8ac8058c3fb13e1f729c53d321529c38;84;BB;192;20242;601922040;Geotechnik I
dbe4cdd44227e72dbae2d3f75fbc53a4;84;BB;192;20242;601922040;Geotechnik I
518cc235b68eb15c9fad34b4037aff16;84;BB;192;20242;601922060;Wirtschaft, Recht ud Management 2
d5dc86df2640edb0093d1b8cac64150c;84;BB;192;20242;601922060;Wirtschaft, Recht ud Management 2
95e8736800f8aa6013946f1d5fd73782;84;BB;192;20242;601922060;Wirtschaft, Recht ud Management 2
f66ca0468b7dd2abddc87bed4ea1a28d;84;BB;192;20242;601922060;Wirtschaft, Recht ud Management 2
b08e795eb8e97859fdd737ab91abeec6;84;BB;192;20242;601922060;Wirtschaft, Recht ud Management 2
4085d758cbf94cbcb115b4e8e008fecf;84;BB;192;20242;601922060;Wirtschaft, Recht ud Management 2
4bec61359f4d102ed85a19fa7c02f2ae;84;BB;192;20242;601922060;Wirtschaft, Recht ud Management 2
787c1d8867ef8f5b92ff2c49979b9509;84;BB;192;20242;601922060;Wirtschaft, Recht ud Management 2
bd2989a9cb7871159a78aba7ecd49361;84;BB;192;20242;601922060;Wirtschaft, Recht ud Management 2
24644033bed31ddaa1cc23044cfd23d8;84;BB;192;20242;601922060;Wirtschaft, Recht ud Management 2
5a2bae60835601f1f07732882afde5a8;84;BB;192;20242;601922060;Wirtschaft, Recht ud Management 2
d4cec84c8d334f4f16fd823fa91e5d96;84;BB;192;20242;601922060;Wirtschaft, Recht ud Management 2
b41415b510cfaab6a5399e402a58c364;84;BB;192;20242;601922060;Wirtschaft, Recht ud Management 2
ba4423e57270f41b504e2135ae36838a;84;BB;192;20242;601922060;Wirtschaft, Recht ud Management 2
c771bd9fbba6d4fc7a4ccdac485bc893;84;BB;192;20242;601922060;Wirtschaft, Recht ud Management 2
c2b1a010be12597d822664848d088e14;84;BB;192;20242;601922060;Wirtschaft, Recht ud Management 2
5cbaf27aab3a4727ee98f90d215a74bb;84;BB;192;20242;601922060;Wirtschaft, Recht ud Management 2
3a91c9ada9994702a9aceb286536bfc4;84;BB;192;20242;601922060;Wirtschaft, Recht ud Management 2
f98248333b41a6e3fdf1711d9de08285;84;BB;192;20242;601922060;Wirtschaft, Recht ud Management 2
91a52edcd642153705001c019d269274;84;BB;192;20242;601922060;Wirtschaft, Recht ud Management 2
bfa58ad9a06336195a10b05ba2d6dbbe;84;BB;192;20242;601922060;Wirtschaft, Recht ud Management 2
8ac8058c3fb13e1f729c53d321529c38;84;BB;192;20242;601922060;Wirtschaft, Recht ud Management 2
dbe4cdd44227e72dbae2d3f75fbc53a4;84;BB;192;20242;601922060;Wirtschaft, Recht ud Management 2
bc5b62a42282b9530ed74f2221eee074;84;BB;192;20242;601923010;Baustatik I
fdf9722d9089aa4e1a1bb9f5a3af9da1;84;BB;192;20242;601923010;Baustatik I
da7e02a7ca7c3cccde65caef192fddf7;84;BB;192;20242;601923010;Baustatik I
6d87a5129c426c710388902ef8473e69;84;BB;192;20242;601923010;Baustatik I
bd545530f835b587a0466e1694a8446c;84;BB;192;20242;601923010;Baustatik I
e9ef2cfc18f419e8f32c8aa0e69ba09b;84;BB;192;20242;601923010;Baustatik I
7565c38cadd72bd1fbff237f247e388c;84;BB;192;20242;601923010;Baustatik I
453dc50376de2cfcc097a019fd56a50b;84;BB;192;20242;601923010;Baustatik I
b63e6ec81cb3a2999871a4b7c747eeb6;84;BB;192;20242;601923010;Baustatik I
fa1e1a365d31f7bdc13c45476d36b342;84;BB;192;20242;601923010;Baustatik I
9d79cd75f1826d17a375d3a033a86045;84;BB;192;20242;601923010;Baustatik I
183d94c12389f18b2972631417ba1b76;84;BB;192;20242;601923010;Baustatik I
0a9b449cc7e243daf0831844edfff067;84;BB;192;20242;601923010;Baustatik I
3549b931aaf45d9b738592666e4de099;84;BB;192;20242;601923010;Baustatik I
1380a7bdc6881a976e99678bb7a7203e;84;BB;192;20242;601923010;Baustatik I
f84d38b38bc4bd9ce0c1a6617e610ace;84;BB;192;20242;601923010;Baustatik I
a18b3c3fddd0bd04e3c4e4395e4007d2;84;BB;192;20242;601923010;Baustatik I
